JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
VT	JOURNAL DES VENTES	VT000000222	20181031	411000	CLIENTS HORS GROUP	411SVELTIC	SVELTIC	F-WBC18-00206	20181031	SVELTIC	1372,73	0,00	AAAJ	20181228	20191028		
VT	JOURNAL DES VENTES	VT000000223	20181031	411000	CLIENTS HORS GROUP	411AVI	AVI CHARENTE	F-WBC18-00192	20181031	AVI CHARENTE	2550,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000223	20181031	706100	Prestations de service - Hors Groupe			F-WBC18-00192	20181031	AVI CHARENTE	0,00	2125,00			20191028		
VT	JOURNAL DES VENTES	VT000000223	20181031	445711	TVA Collectée 20%			F-WBC18-00192	20181031	AVI CHARENTE	0,00	425,00			20191028		
VT	JOURNAL DES VENTES	VT000000224	20181031	411000	CLIENTS HORS GROUP	411CORNILLE	CORNILLE	F-WBC18-00208	20181031	CORNILLE	10031,74	0,00	AAAB	20181228	20191028		
VT	JOURNAL DES VENTES	VT000000224	20181031	706100	Prestations de service - Hors Groupe			F-WBC18-00208	20181031	CORNILLE	0,00	8100,00			20191028		
VT	JOURNAL DES VENTES	VT000000224	20181031	445711	TVA Collectée 20%			F-WBC18-00208	20181031	CORNILLE	0,00	1671,96	AACM	20190122	20191028		
VT	JOURNAL DES VENTES	VT000000224	20181031	708001	Produits Divers			F-WBC18-00208	20181031	CORNILLE	0,00	259,78			20191028		
VT	JOURNAL DES VENTES	VT000000225	20181031	708001	Produits Divers			F-WBC18-00203	20181031	GROUPE DUVAL	0,00	268,00			20191028		
VT	JOURNAL DES VENTES	VT000000225	20181031	706100	Prestations de service - Hors Groupe			F-WBC18-00203	20181031	GROUPE DUVAL	0,00	5715,00			20191028		
VT	JOURNAL DES VENTES	VT000000225	20181031	411000	CLIENTS HORS GROUP	411DUVAL	GROUPE DUVAL	F-WBC18-00203	20181031	GROUPE DUVAL	7179,60	0,00	AAAB	20181128	20191028		
VT	JOURNAL DES VENTES	VT000000225	20181031	445711	TVA Collectée 20%			F-WBC18-00203	20181031	GROUPE DUVAL	0,00	1196,60	AACK	20181128	20191028		
VT	JOURNAL DES VENTES	VT000000226	20181031	706100	Prestations de service - Hors Groupe			A-WBC18-00020	20181031	GROUPE DUVAL	5715,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000226	20181031	445711	TVA Collectée 20%			A-WBC18-00020	20181031	GROUPE DUVAL	1196,60	0,00	AACK	20181128	20191028		
VT	JOURNAL DES VENTES	VT000000226	20181031	708001	Produits Divers			A-WBC18-00020	20181031	GROUPE DUVAL	268,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000226	20181031	411000	CLIENTS HORS GROUP	411DUVAL	GROUPE DUVAL	A-WBC18-00020	20181031	GROUPE DUVAL	0,00	7179,60	AAAB	20181128	20191028		
VT	JOURNAL DES VENTES	VT000000227	20181031	706100	Prestations de service - Hors Groupe			A-WBC18-00019	20181031	GROUPE DUVAL	6985,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000227	20181031	411000	CLIENTS HORS GROUP	411DUVAL	GROUPE DUVAL	A-WBC18-00019	20181031	GROUPE DUVAL	0,00	8542,80	AAAA	20181128	20191028		
VT	JOURNAL DES VENTES	VT000000227	20181031	708001	Produits Divers			A-WBC18-00019	20181031	GROUPE DUVAL	134,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000227	20181031	445711	TVA Collectée 20%			A-WBC18-00019	20181031	GROUPE DUVAL	1423,80	0,00	AACL	20181128	20191028		
VT	JOURNAL DES VENTES	VT000000228	20181130	411000	CLIENTS HORS GROUP	411IDTGV	IDTGV	F-WBC18-00209	20181130	IDTGV	13200,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000228	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00209	20181130	IDTGV	0,00	11000,00			20191028		
VT	JOURNAL DES VENTES	VT000000228	20181130	445711	TVA Collectée 20%			F-WBC18-00209	20181130	IDTGV	0,00	2200,00			20191028		
VT	JOURNAL DES VENTES	VT000000229	20181130	445711	TVA Collectée 20%			F-WBC18-00210	20181130	FONDATION PARTAGE & VIE	0,00	1489,50			20191028		
VT	JOURNAL DES VENTES	VT000000229	20181130	411000	CLIENTS HORS GROUP	411FPV	FONDATION PARTAGE & VIE	F-WBC18-00210	20181130	FONDATION PARTAGE & VIE	8937,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000229	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00210	20181130	FONDATION PARTAGE & VIE	0,00	7447,50			20191028		
VT	JOURNAL DES VENTES	VT000000230	20181130	411000	CLIENTS HORS GROUP	411EURIAL	EURIAL SERVICES	F-WBC18-00211	20181130	EURIAL SERVICES	11220,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000230	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00211	20181130	EURIAL SERVICES	0,00	9350,00			20191028		
VT	JOURNAL DES VENTES	VT000000230	20181130	445711	TVA Collectée 20%			F-WBC18-00211	20181130	EURIAL SERVICES	0,00	1870,00			20191028		
VT	JOURNAL DES VENTES	VT000000231	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00212	20181130	APERAM	0,00	42675,00			20191028		
VT	JOURNAL DES VENTES	VT000000231	20181130	411000	CLIENTS HORS GROUP	411APERAM	APERAM	F-WBC18-00212	20181130	APERAM	42675,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000232	20181130	445711	TVA Collectée 20%			F-WBC18-00213	20181130	AVI CHARENTE	0,00	85,00			20191028		
VT	JOURNAL DES VENTES	VT000000232	20181130	411000	CLIENTS HORS GROUP	411AVI	AVI CHARENTE	F-WBC18-00213	20181130	AVI CHARENTE	510,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000232	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00213	20181130	AVI CHARENTE	0,00	425,00			20191028		
VT	JOURNAL DES VENTES	VT000000233	20181130	445711	TVA Collectée 20%			F-WBC18-00216	20181130	CELLULOSES DE BROCELIANDE	0,00	576,81			20191028		
VT	JOURNAL DES VENTES	VT000000233	20181130	708001	Produits Divers			F-WBC18-00216	20181130	CELLULOSES DE BROCELIANDE	0,00	184,03			20191028		
VT	JOURNAL DES VENTES	VT000000233	20181130	411000	CLIENTS HORS GROUP	411CDB	CELLULOSES DE BROCELIANDE	F-WBC18-00216	20181130	CELLULOSES DE BROCELIANDE	3460,84	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000233	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00216	20181130	CELLULOSES DE BROCELIANDE	0,00	2700,00			20191028		
VT	JOURNAL DES VENTES	VT000000234	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00217	20181130	SVELTIC	0,00	2222,00			20191028		
VT	JOURNAL DES VENTES	VT000000234	20181130	708001	Produits Divers			F-WBC18-00217	20181130	SVELTIC	0,00	65,89			20191028		
VT	JOURNAL DES VENTES	VT000000234	20181130	411000	CLIENTS HORS GROUP	411SVELTIC	SVELTIC	F-WBC18-00217	20181130	SVELTIC	2745,47	0,00	AAAK	20190118	20191028		
VT	JOURNAL DES VENTES	VT000000234	20181130	445711	TVA Collectée 20%			F-WBC18-00217	20181130	SVELTIC	0,00	457,58			20191028		
VT	JOURNAL DES VENTES	VT000000235	20181130	445711	TVA Collectée 20%			F-WBC18-00218	20181130	CORNILLE	0,00	829,77			20191028		
VT	JOURNAL DES VENTES	VT000000235	20181130	708001	Produits Divers			F-WBC18-00218	20181130	CORNILLE	0,00	98,87			20191028		
VT	JOURNAL DES VENTES	VT000000235	20181130	411000	CLIENTS HORS GROUP	411CORNILLE	CORNILLE	F-WBC18-00218	20181130	CORNILLE	4978,64	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000235	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00218	20181130	CORNILLE	0,00	4050,00			20191028		
VT	JOURNAL DES VENTES	VT000000236	20181130	708001	Produits Divers			F-WBC18-00219	20181130	LES MANUFACTURES DU CHATEAU	0,00	298,46			20191028		
VT	JOURNAL DES VENTES	VT000000236	20181130	411000	CLIENTS HORS GROUP	411MDC	LES MANUFACTURES DU CHATEAU	F-WBC18-00219	20181130	LES MANUFACTURES DU CHATEAU	1978,15	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000236	20181130	445711	TVA Collectée 20%			F-WBC18-00219	20181130	LES MANUFACTURES DU CHATEAU	0,00	329,69			20191028		
VT	JOURNAL DES VENTES	VT000000236	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00219	20181130	LES MANUFACTURES DU CHATEAU	0,00	1350,00			20191028		
VT	JOURNAL DES VENTES	VT000000237	20181130	445711	TVA Collectée 20%			F-WBC18-00220	20181130	WILL BE FINANCIAL SERVICES	0,00	4356,64			20191028		
VT	JOURNAL DES VENTES	VT000000237	20181130	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00220	20181130	WILL BE FINANCIAL SERVICES	26139,84	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000237	20181130	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00220	20181130	WILL BE FINANCIAL SERVICES	0,00	21783,20			20191028		
VT	JOURNAL DES VENTES	VT000000238	20181130	445711	TVA Collectée 20%			F-WBC18-00221	20181130	WILL BE FINANCIAL SERVICES	0,00	758,26			20191028		
VT	JOURNAL DES VENTES	VT000000238	20181130	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00221	20181130	WILL BE FINANCIAL SERVICES	4549,54	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000238	20181130	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00221	20181130	WILL BE FINANCIAL SERVICES	0,00	3791,28			20191028		
VT	JOURNAL DES VENTES	VT000000239	20181130	445711	TVA Collectée 20%			F-WBC18-00222	20181130	WILL BE FINANCIAL SERVICES	0,00	2494,26			20191028		
VT	JOURNAL DES VENTES	VT000000239	20181130	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00222	20181130	WILL BE FINANCIAL SERVICES	14965,56	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000239	20181130	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00222	20181130	WILL BE FINANCIAL SERVICES	0,00	12471,30			20191028		
VT	JOURNAL DES VENTES	VT000000240	20181130	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00223	20181130	WILL BE FINANCIAL SERVICES	0,00	9478,20			20191028		
VT	JOURNAL DES VENTES	VT000000240	20181130	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00223	20181130	WILL BE FINANCIAL SERVICES	11373,84	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000240	20181130	445711	TVA Collectée 20%			F-WBC18-00223	20181130	WILL BE FINANCIAL SERVICES	0,00	1895,64			20191028		
VT	JOURNAL DES VENTES	VT000000241	20181130	706202	Prestations de services - WILL BE GROUP PARTNERS			F-WBC18-00224	20181130	WILL BE GROUP PARTNERS	0,00	2527,52			20191028		
VT	JOURNAL DES VENTES	VT000000241	20181130	445711	TVA Collectée 20%			F-WBC18-00224	20181130	WILL BE GROUP PARTNERS	0,00	505,50	AACM	20190122	20191028		
VT	JOURNAL DES VENTES	VT000000241	20181130	411500	CLIENTS GROUPE	411WBGP	WILL BE GROUP PARTNERS	F-WBC18-00224	20181130	WILL BE GROUP PARTNERS	3033,02	0,00	AAAI	20181228	20191028		
VT	JOURNAL DES VENTES	VT000000242	20181130	445711	TVA Collectée 20%			F-WBC18-00225	20181130	WILL BE GROUP PARTNERS	0,00	3404,76	AACM	20190122	20191028		
VT	JOURNAL DES VENTES	VT000000242	20181130	706202	Prestations de services - WILL BE GROUP PARTNERS			F-WBC18-00225	20181130	WILL BE GROUP PARTNERS	0,00	15796,98			20191028		
VT	JOURNAL DES VENTES	VT000000242	20181130	708001	Produits Divers			F-WBC18-00225	20181130	WILL BE GROUP PARTNERS	0,00	1226,81			20191028		
VT	JOURNAL DES VENTES	VT000000242	20181130	411500	CLIENTS GROUPE	411WBGP	WILL BE GROUP PARTNERS	F-WBC18-00225	20181130	WILL BE GROUP PARTNERS	20428,55	0,00	AAAI	20181228	20191028		
VT	JOURNAL DES VENTES	VT000000243	20181130	708001	Produits Divers			F-WBC18-00227	20181130	GROUPE DUVAL	0,00	916,00			20191028		
VT	JOURNAL DES VENTES	VT000000243	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00227	20181130	GROUPE DUVAL	0,00	32935,00			20191028		
VT	JOURNAL DES VENTES	VT000000243	20181130	445711	TVA Collectée 20%			F-WBC18-00227	20181130	GROUPE DUVAL	0,00	6770,20			20191028		
VT	JOURNAL DES VENTES	VT000000243	20181130	411000	CLIENTS HORS GROUP	411DUVAL	GROUPE DUVAL	F-WBC18-00227	20181130	GROUPE DUVAL	40621,20	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000244	20181130	708001	Produits Divers			F-WBC18-00214	20181130	EURIAL SERVICES	0,00	5441,15			20191028		
VT	JOURNAL DES VENTES	VT000000244	20181130	445711	TVA Collectée 20%			F-WBC18-00214	20181130	EURIAL SERVICES	0,00	6088,23			20191028		
VT	JOURNAL DES VENTES	VT000000244	20181130	411000	CLIENTS HORS GROUP	411EURIAL	EURIAL SERVICES	F-WBC18-00214	20181130	EURIAL SERVICES	36529,38	0,00	AAAH	20190117	20191028		
VT	JOURNAL DES VENTES	VT000000244	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00214	20181130	EURIAL SERVICES	0,00	25000,00			20191028		
VT	JOURNAL DES VENTES	VT000000245	20181130	411000	CLIENTS HORS GROUP	411SNCF	SNCF	F-WBC18-00215	20181130	SNCF 280	18000,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000245	20181130	445711	TVA Collectée 20%			F-WBC18-00215	20181130	SNCF	0,00	3000,00			20191028		
VT	JOURNAL DES VENTES	VT000000245	20181130	706100	Prestations de service - Hors Groupe			F-WBC18-00215	20181130	SNCF	0,00	15000,00			20191028		
VT	JOURNAL DES VENTES	VT000000246	20181130	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00226	20181130	WILL BE FINANCIAL SERVICES	0,00	4988,52			20191028		
VT	JOURNAL DES VENTES	VT000000246	20181130	445711	TVA Collectée 20%			F-WBC18-00226	20181130	WILL BE FINANCIAL SERVICES	0,00	997,70			20191028		
VT	JOURNAL DES VENTES	VT000000246	20181130	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00226	20181130	WILL BE FINANCIAL SERVICES	5986,22	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000247	20181231	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00228	20181231	WILL BE FINANCIAL SERVICES	2993,11	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000247	20181231	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00228	20181231	WILL BE FINANCIAL SERVICES	0,00	2494,26			20191028		
VT	JOURNAL DES VENTES	VT000000247	20181231	445711	TVA Collectée 20%			F-WBC18-00228	20181231	WILL BE FINANCIAL SERVICES	0,00	498,85			20191028		
VT	JOURNAL DES VENTES	VT000000248	20181231	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00229	20181231	WILL BE FINANCIAL SERVICES	4549,54	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000248	20181231	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00229	20181231	WILL BE FINANCIAL SERVICES	0,00	3791,28			20191028		
VT	JOURNAL DES VENTES	VT000000248	20181231	445711	TVA Collectée 20%			F-WBC18-00229	20181231	WILL BE FINANCIAL SERVICES	0,00	758,26			20191028		
VT	JOURNAL DES VENTES	VT000000249	20181231	445711	TVA Collectée 20%			F-WBC18-00230	20181231	WILL BE FINANCIAL SERVICES	0,00	3267,48			20191028		
VT	JOURNAL DES VENTES	VT000000249	20181231	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00230	20181231	WILL BE FINANCIAL SERVICES	19604,88	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000249	20181231	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00230	20181231	WILL BE FINANCIAL SERVICES	0,00	16337,40			20191028		
VT	JOURNAL DES VENTES	VT000000250	20181231	706206	Prestations de services - WILL BE GROUP Sàrl			F-WBC18-00231	20181231	WILL BE GROUP SARL	0,00	1330,28			20191028		
VT	JOURNAL DES VENTES	VT000000250	20181231	411500	CLIENTS GROUPE	411WBGSARL	WILL BE GROUP SARL	F-WBC18-00231	20181231	WILL BE GROUP SARL	1330,28	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000251	20181231	411500	CLIENTS GROUPE	411WBGSARL	WILL BE GROUP SARL	F-WBC18-00232	20181231	WILL BE GROUP SARL	5836,59	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000251	20181231	706206	Prestations de services - WILL BE GROUP Sàrl			F-WBC18-00232	20181231	WILL BE GROUP SARL	0,00	5836,59			20191028		
VT	JOURNAL DES VENTES	VT000000252	20181231	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-002363	20181231	WILL BE FINANCIAL SERVICES	0,00	3325,68			20191028		
VT	JOURNAL DES VENTES	VT000000252	20181231	445711	TVA Collectée 20%			F-WBC18-002363	20181231	WILL BE FINANCIAL SERVICES	0,00	665,14			20191028		
VT	JOURNAL DES VENTES	VT000000252	20181231	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-002363	20181231	WILL BE FINANCIAL SERVICES	3990,82	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000253	20181231	411500	CLIENTS GROUPE	411WBFS	WILL BE FINANCIAL SERVICES	F-WBC18-00234	20181231	WILL BE FINANCIAL SERVICES	6824,30	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000253	20181231	445711	TVA Collectée 20%			F-WBC18-00234	20181231	WILL BE FINANCIAL SERVICES	0,00	1137,38			20191028		
VT	JOURNAL DES VENTES	VT000000253	20181231	706204	Prestations de services - WILL BE FINANCIAL SERVICES			F-WBC18-00234	20181231	WILL BE FINANCIAL SERVICES	0,00	5686,92			20191028		
VT	JOURNAL DES VENTES	VT000000254	20181231	411500	CLIENTS GROUPE	411WBGSARL	WILL BE GROUP SARL	F-WBC18-00235	20181231	WILL BE GROUP SARL	2660,56	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000254	20181231	706206	Prestations de services - WILL BE GROUP Sàrl			F-WBC18-00235	20181231	WILL BE GROUP SARL	0,00	2660,56			20191028		
VT	JOURNAL DES VENTES	VT000000255	20181231	445711	TVA Collectée 20%			F-WBC1800236	20181231	WILL BE GROUP PARTNERS	0,00	1769,26			20191028		
VT	JOURNAL DES VENTES	VT000000255	20181231	706202	Prestations de services - WILL BE GROUP PARTNERS			F-WBC1800236	20181231	WILL BE GROUP PARTNERS	0,00	8846,32			20191028		
VT	JOURNAL DES VENTES	VT000000255	20181231	411500	CLIENTS GROUPE	411WBGP	WILL BE GROUP PARTNERS	F-WBC1800236	20181231	WILL BE GROUP PARTNERS	10615,58	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000256	20181231	445711	TVA Collectée 20%			F-WBC18-00237	20181231	FONDATION PARTAGE & VIE	0,00	1848,00			20191028		
VT	JOURNAL DES VENTES	VT000000256	20181231	411000	CLIENTS HORS GROUP	411FPV	FONDATION PARTAGE & VIE	F-WBC18-00237	20181231	FONDATION PARTAGE & VIE	11088,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000256	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00237	20181231	FONDATION PARTAGE & VIE	0,00	9240,00			20191028		
VT	JOURNAL DES VENTES	VT000000257	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00238	20181231	IDTGV	0,00	15000,00			20191028		
VT	JOURNAL DES VENTES	VT000000257	20181231	411000	CLIENTS HORS GROUP	411IDTGV	IDTGV	F-WBC18-00238	20181231	IDTGV	18000,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000257	20181231	445711	TVA Collectée 20%			F-WBC18-00238	20181231	IDTGV	0,00	3000,00			20191028		
VT	JOURNAL DES VENTES	VT000000258	20181231	411000	CLIENTS HORS GROUP	411EURIAL	EURIAL SERVICES	F-WBC18-00239	20181231	EURIAL SERVICES	510,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000258	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00239	20181231	EURIAL SERVICES	0,00	425,00			20191028		
VT	JOURNAL DES VENTES	VT000000258	20181231	445711	TVA Collectée 20%			F-WBC18-00239	20181231	EURIAL SERVICES	0,00	85,00			20191028		
VT	JOURNAL DES VENTES	VT000000259	20181231	445711	TVA Collectée 20%			F-WBC18-00240	20181231	WILL BE GROUP PARTNERS	0,00	812,37			20191028		
VT	JOURNAL DES VENTES	VT000000259	20181231	411500	CLIENTS GROUPE	411WBGP	WILL BE GROUP PARTNERS	F-WBC18-00240	20181231	WILL BE GROUP PARTNERS	4874,21	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000259	20181231	706202	Prestations de services - WILL BE GROUP PARTNERS			F-WBC18-00240	20181231	WILL BE GROUP PARTNERS	0,00	3990,84			20191028		
VT	JOURNAL DES VENTES	VT000000259	20181231	708001	Produits Divers			F-WBC18-00240	20181231	WILL BE GROUP PARTNERS	0,00	71,00			20191028		
VT	JOURNAL DES VENTES	VT000000260	20181231	708002	Produits divers non soumis à TVA			F-WBC18-00241	20181231	WILL BE GROUP SARL	0,00	857,88			20191028		
VT	JOURNAL DES VENTES	VT000000260	20181231	411500	CLIENTS GROUPE	411WBGSARL	WILL BE GROUP SARL	F-WBC18-00241	20181231	WILL BE GROUP SARL	857,88	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000261	20181231	445711	TVA Collectée 20%			F-WBC18-00242	20181231	SNCF	0,00	8000,00			20191028		
VT	JOURNAL DES VENTES	VT000000261	20181231	411000	CLIENTS HORS GROUP	411SNCF	SNCF	F-WBC18-00242	20181231	SNCF 280	48000,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000261	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00242	20181231	SNCF	0,00	40000,00			20191028		
VT	JOURNAL DES VENTES	VT000000262	20181231	445711	TVA Collectée 20%			F-WBC18-00243	20181231	SVELTIC	0,00	463,97			20191028		
VT	JOURNAL DES VENTES	VT000000262	20181231	411000	CLIENTS HORS GROUP	411SVELTIC	SVELTIC	F-WBC18-00243	20181231	SVELTIC	2783,84	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000262	20181231	708001	Produits Divers			F-WBC18-00243	20181231	SVELTIC	0,00	97,87			20191028		
VT	JOURNAL DES VENTES	VT000000262	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00243	20181231	SVELTIC	0,00	2222,00			20191028		
VT	JOURNAL DES VENTES	VT000000263	20181231	708001	Produits Divers			F-WBC18-00244	20181231	CELLULOSES DE BROCELIANDE	0,00	74,85			20191028		
VT	JOURNAL DES VENTES	VT000000263	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00244	20181231	CELLULOSES DE BROCELIANDE	0,00	1350,00			20191028		
VT	JOURNAL DES VENTES	VT000000263	20181231	411000	CLIENTS HORS GROUP	411CDB	CELLULOSES DE BROCELIANDE	F-WBC18-00244	20181231	CELLULOSES DE BROCELIANDE	1709,82	0,00	AAAT	20190118	20191028		
VT	JOURNAL DES VENTES	VT000000263	20181231	445711	TVA Collectée 20%			F-WBC18-00244	20181231	CELLULOSES DE BROCELIANDE	0,00	284,97			20191028		
VT	JOURNAL DES VENTES	VT000000264	20181231	445711	TVA Collectée 20%			F-WBC18-00245	20181231	CORNILLE	0,00	1107,09			20191028		
VT	JOURNAL DES VENTES	VT000000264	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00245	20181231	CORNILLE	0,00	5400,00			20191028		
VT	JOURNAL DES VENTES	VT000000264	20181231	411000	CLIENTS HORS GROUP	411CORNILLE	CORNILLE	F-WBC18-00245	20181231	CORNILLE	6642,53	0,00	AAAC	20190118	20191028		
VT	JOURNAL DES VENTES	VT000000264	20181231	708001	Produits Divers			F-WBC18-00245	20181231	CORNILLE	0,00	135,44			20191028		
VT	JOURNAL DES VENTES	VT000000265	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00246	20181231	REITZEL LA HERSE CHRIST	0,00	69145,00			20191028		
VT	JOURNAL DES VENTES	VT000000265	20181231	445711	TVA Collectée 20%			F-WBC18-00246	20181231	REITZEL LA HERSE CHRIST	0,00	13829,00			20191028		
VT	JOURNAL DES VENTES	VT000000265	20181231	411000	CLIENTS HORS GROUP	411REITZEL	REITZEL	F-WBC18-00246	20181231	REITZEL LA HERSE CHRIST	82974,00	0,00	AAAD	20190118	20191028		
VT	JOURNAL DES VENTES	VT000000266	20181231	411000	CLIENTS HORS GROUP	411NOVANDIE	NOVANDIE	F-WBC18-00247	20181231	NOVANDIE	66000,00	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000266	20181231	445711	TVA Collectée 20%			F-WBC18-00247	20181231	NOVANDIE	0,00	11000,00			20191028		
VT	JOURNAL DES VENTES	VT000000266	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00247	20181231	NOVANDIE	0,00	55000,00			20191028		
VT	JOURNAL DES VENTES	VT000000267	20181231	445711	TVA Collectée 20%			F-WBC18-00248	20181231	NOVANDIE	0,00	127,51			20191028		
VT	JOURNAL DES VENTES	VT000000267	20181231	411000	CLIENTS HORS GROUP	411NOVANDIE	NOVANDIE	F-WBC18-00248	20181231	NOVANDIE	765,06	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000267	20181231	708001	Produits Divers			F-WBC18-00248	20181231	NOVANDIE	0,00	637,55			20191028		
VT	JOURNAL DES VENTES	VT000000268	20181231	708002	Produits divers non soumis à TVA			F-WBC18-00249	20181231	APERAM	0,00	331,31			20191028		
VT	JOURNAL DES VENTES	VT000000268	20181231	706110	Prestations de services HG non soumis à TVA			F-WBC18-00249	20181231	APERAM	0,00	37288,50			20191028		
VT	JOURNAL DES VENTES	VT000000268	20181231	411000	CLIENTS HORS GROUP	411APERAM	APERAM	F-WBC18-00249	20181231	APERAM	37619,81	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000269	20181231	411000	CLIENTS HORS GROUP	411MOZART	MOZART CONSULTING	F-WBC18-00250	20181231	MOZART CONSULTING	1915,63	0,00			20191028		
VT	JOURNAL DES VENTES	VT000000269	20181231	445711	TVA Collectée 20%			F-WBC18-00250	20181231	MOZART CONSULTING	0,00	319,27			20191028		
VT	JOURNAL DES VENTES	VT000000269	20181231	706217	Prestations de services - Mozart Consulting			F-WBC18-00250	20181231	MOZART CONSULTING	0,00	1596,36			20191028		
VT	JOURNAL DES VENTES	VT000000270	20181231	706100	Prestations de service - Hors Groupe			F-WBC18-00251	20181231	AVI CHARENTE	0,00	1275,00			20191028		
VT	JOURNAL DES VENTES	VT000000270	20181231	411000	CLIENTS HORS GROUP	411AVI	AVI CHARENTE	F-WBC18-00251	20181231	AVI CHARENTE	1530,00	0,00			20191028		
